measurement.id,plot.id,site.id,study.id,refor.type,prior,stand.age,n,sub_n,plot.size,variables.name,mean_ha,covar_1,coV1_value,covar_2,coV2_value,covar_3,coV3_value
12826,8766,3957,11204,SNR,SC,9,,,0.05,SOC,35.9,max_depth,20,min_depth,0,,
12808,8748,226,11204,SNR,SC,10,,,0.05,SOC,29.13,max_depth,20,min_depth,0,,
12813,8753,210,11204,SNR,SC,10,,,0.05,SOC,54.6,max_depth,20,min_depth,0,,
12810,8750,209,11204,SNR,SC,11,,,0.05,SOC,39.61,max_depth,20,min_depth,0,,
12822,8762,211,11204,SNR,SC,15,,,0.05,SOC,45,max_depth,20,min_depth,0,,
12825,8765,3956,11204,SNR,SC,15,,,0.05,SOC,60.8,max_depth,20,min_depth,0,,
12828,8768,3957,11204,SNR,SC,15,,,0.05,SOC,36.4,max_depth,20,min_depth,0,,
12812,8752,209,11204,SNR,SC,20,,,0.05,SOC,48.13,max_depth,20,min_depth,0,,
12818,8758,212,11204,SNR,SC,20,,,0.05,SOC,32.2,max_depth,20,min_depth,0,,
12815,8755,210,11204,SNR,SC,22,,,0.05,SOC,51.2,max_depth,20,min_depth,0,,
12819,8759,212,11204,SNR,SC,25,,,0.05,SOC,33,max_depth,20,min_depth,0,,
5332,3646,277,11231,SNR,PA,4,1,3,0.0012,SOM_per,3.73,max_depth,15,min_depth,10,,
5333,3647,277,11231,SNR,PA,4,1,3,0.0012,SOM_per,3.37,max_depth,15,min_depth,10,,
5336,3650,277,11231,SNR,PA,4,1,3,0.0012,SOM_per,3.18,max_depth,15,min_depth,10,,
5337,3651,277,11231,SNR,PA,4,1,3,0.0012,SOM_per,2.88,max_depth,15,min_depth,10,,
5338,3652,277,11231,SNR,PA,4,1,3,0.0012,SOM_per,3.55,max_depth,15,min_depth,10,,
5339,3653,277,11231,SNR,PA,4,1,3,0.0012,SOM_per,3.99,max_depth,15,min_depth,10,,
5342,3656,277,11231,SNR,PA,4,1,3,0.0012,SOM_per,3.3,max_depth,15,min_depth,10,,
5343,3657,277,11231,SNR,PA,4,1,3,0.0012,SOM_per,2.67,max_depth,15,min_depth,10,,
5334,3648,277,11231,SNR,PA,8,1,3,0.0012,SOM_per,4.03,max_depth,15,min_depth,10,,
5335,3649,277,11231,SNR,PA,8,1,3,0.0012,SOM_per,3.66,max_depth,15,min_depth,10,,
5340,3654,277,11231,SNR,PA,8,1,3,0.0012,SOM_per,3.86,max_depth,15,min_depth,10,,
5341,3655,277,11231,SNR,PA,8,1,3,0.0012,SOM_per,4.15,max_depth,15,min_depth,10,,
5344,3658,277,11231,SNR,PA,8,1,3,0.0012,SOM_per,2.75,max_depth,15,min_depth,10,,
5526,3688,283,11256,SNR,PA,3,1,,,SOC,40,max_depth,15,min_depth,0,,
5527,3688,283,11256,SNR,PA,3,1,,,SOC,43.6,max_depth,30,min_depth,15,,
5532,3689,283,11256,SNR,PA,4,1,,,SOC,11.7,max_depth,15,min_depth,0,,
5533,3689,283,11256,SNR,PA,4,1,,,SOC,90.9,max_depth,30,min_depth,15,,
5538,3690,283,11256,SNR,PA,4,1,,,SOC,55.6,max_depth,15,min_depth,0,,
5539,3690,283,11256,SNR,PA,4,1,,,SOC,5.4,max_depth,30,min_depth,15,,
5544,3691,283,11256,SNR,PA,4,1,,,SOC,15.4,max_depth,15,min_depth,0,,
5545,3691,283,11256,SNR,PA,4,1,,,SOC,36.6,max_depth,30,min_depth,15,,
5550,3692,283,11256,SNR,PA,5,1,,,SOC,8.6,max_depth,15,min_depth,0,,
5551,3692,283,11256,SNR,PA,5,1,,,SOC,5.5,max_depth,30,min_depth,15,,
5556,3693,283,11256,SNR,PA,5,1,,,SOC,12.8,max_depth,15,min_depth,0,,
5557,3693,283,11256,SNR,PA,5,1,,,SOC,40.5,max_depth,30,min_depth,15,,
5394,3666,283,11256,SNR,PA,7,1,,,SOC,9.1,max_depth,15,min_depth,0,,
5395,3666,283,11256,SNR,PA,7,1,,,SOC,6.3,max_depth,30,min_depth,15,,
5448,3675,283,11256,SNR,PA,7,1,,,SOC,60.1,max_depth,15,min_depth,0,,
5449,3675,283,11256,SNR,PA,7,1,,,SOC,46.9,max_depth,30,min_depth,15,,
5418,3670,283,11256,SNR,PA,14,1,,,SOC,54.9,max_depth,15,min_depth,0,,
5419,3670,283,11256,SNR,PA,14,1,,,SOC,39.1,max_depth,30,min_depth,15,,
5454,3676,283,11256,SNR,PA,15,1,,,SOC,75.4,max_depth,15,min_depth,0,,
5455,3676,283,11256,SNR,PA,15,1,,,SOC,1.2,max_depth,30,min_depth,15,,
5406,3668,283,11256,SNR,PA,17,1,,,SOC,35.1,max_depth,15,min_depth,0,,
5407,3668,283,11256,SNR,PA,17,1,,,SOC,71.2,max_depth,30,min_depth,15,,
5442,3674,283,11256,SNR,PA,18,1,,,SOC,27.7,max_depth,15,min_depth,0,,
5443,3674,283,11256,SNR,PA,18,1,,,SOC,22,max_depth,30,min_depth,15,,
5370,3662,283,11256,SNR,PA,19,1,,,SOC,73.6,max_depth,15,min_depth,0,,
5371,3662,283,11256,SNR,PA,19,1,,,SOC,33.9,max_depth,30,min_depth,15,,
5376,3663,283,11256,SNR,PA,19,1,,,SOC,46.9,max_depth,15,min_depth,0,,
5377,3663,283,11256,SNR,PA,19,1,,,SOC,9.7,max_depth,30,min_depth,15,,
5436,3673,283,11256,SNR,PA,21,1,,,SOC,42.6,max_depth,15,min_depth,0,,
5437,3673,283,11256,SNR,PA,21,1,,,SOC,3.5,max_depth,30,min_depth,15,,
5388,3665,283,11256,SNR,PA,27,1,,,SOC,0.8,max_depth,15,min_depth,0,,
5389,3665,283,11256,SNR,PA,27,1,,,SOC,65.6,max_depth,30,min_depth,15,,
5424,3671,283,11256,SNR,PA,29,1,,,SOC,40.8,max_depth,15,min_depth,0,,
5425,3671,283,11256,SNR,PA,29,1,,,SOC,17.7,max_depth,30,min_depth,15,,
5412,3669,283,11256,SNR,PA,30,1,,,SOC,46.5,max_depth,15,min_depth,0,,
5413,3669,283,11256,SNR,PA,30,1,,,SOC,5.6,max_depth,30,min_depth,15,,
5400,3667,283,11256,SNR,PA,36,1,,,SOC,37.8,max_depth,15,min_depth,0,,
5401,3667,283,11256,SNR,PA,36,1,,,SOC,22,max_depth,30,min_depth,15,,
12950,9145,3793,11282,SNR,D,12,1,2,,SOC,37.7,max_depth,30,min_depth,0,,
12951,9146,3793,11282,SNR,D,32,1,2,,SOC,42.4,max_depth,30,min_depth,0,,
12952,9147,3793,11282,SNR,D,32,1,2,,SOC,38.3,max_depth,30,min_depth,0,,
12953,9148,3793,11282,SNR,D,53,1,2,,SOC,40.7,max_depth,30,min_depth,0,,
12954,9149,3793,11282,SNR,D,54,1,2,,SOC,43.8,max_depth,30,min_depth,0,,
12955,9150,3793,11282,SNR,D,72,1,2,,SOC,37.3,max_depth,30,min_depth,0,,
12956,9151,3793,11282,SNR,D,96,1,2,,SOC,42.7,max_depth,30,min_depth,0,,
5601,8689,3528,11293,SC,SC,0,1,4,0.1256,SOC,9.6,max_depth,5,min_depth,0,,
5602,9152,3528,11293,SNR,SC,1,1,4,0.1256,SOC,13,max_depth,5,min_depth,0,,
5605,9153,3528,11293,SNR,SC,2,1,4,0.1256,SOC,10.1,max_depth,5,min_depth,0,,
5608,9154,3528,11293,SNR,SC,5,1,4,0.1256,SOC,13.6,max_depth,5,min_depth,0,,
5611,9155,3528,11293,SNR,SC,10,1,4,0.1256,SOC,12.6,max_depth,5,min_depth,0,,
5614,9156,3528,11293,SNR,SC,15,1,4,0.1256,SOC,17.4,max_depth,5,min_depth,0,,
5617,9157,3528,11293,SNR,SC,18,1,4,0.1256,SOC,20.3,max_depth,5,min_depth,0,,
5620,9158,3528,11293,SNR,SC,40,1,4,0.1256,SOC,12.1,max_depth,5,min_depth,0,,
5625,3696,2396,11295,SNR,H/F,6,1,10,0.3,SOC,11.9,max_depth,20,min_depth,0,,
5626,3696,2396,11295,SNR,H/F,6,1,10,0.3,SOC,11.9,max_depth,40,min_depth,20,,
5627,3696,2396,11295,SNR,H/F,6,1,10,0.3,SOC,11,max_depth,80,min_depth,40,,
5632,3697,2396,11295,SNR,H/F,24,1,10,0.3,SOC,6.7,max_depth,20,min_depth,0,,
5633,3697,2396,11295,SNR,H/F,24,1,10,0.3,SOC,11.5,max_depth,40,min_depth,20,,
5634,3697,2396,11295,SNR,H/F,24,1,10,0.3,SOC,15.5,max_depth,80,min_depth,40,,
5639,3698,2396,11295,SNR,H/F,50,1,10,0.3,SOC,5.3,max_depth,20,min_depth,0,,
5640,3698,2396,11295,SNR,H/F,50,1,10,0.3,SOC,8.8,max_depth,40,min_depth,20,,
5641,3698,2396,11295,SNR,H/F,50,1,10,0.3,SOC,11.5,max_depth,80,min_depth,40,,
5646,3699,2396,11295,SNR,H/F,56,1,10,0.3,SOC,6.4,max_depth,20,min_depth,0,,
5647,3699,2396,11295,SNR,H/F,56,1,10,0.3,SOC,11.7,max_depth,40,min_depth,20,,
5648,3699,2396,11295,SNR,H/F,56,1,10,0.3,SOC,17.4,max_depth,80,min_depth,40,,
5653,3700,2396,11295,SNR,H/F,68,1,10,0.3,SOC,8.8,max_depth,20,min_depth,0,,
5654,3700,2396,11295,SNR,H/F,68,1,10,0.3,SOC,12.4,max_depth,40,min_depth,20,,
5655,3700,2396,11295,SNR,H/F,68,1,10,0.3,SOC,11.2,max_depth,80,min_depth,40,,
5660,3701,2393,11300,SNR,H/F,23,1,2,0.1296,SOC,34.8,max_depth,10,min_depth,0,,
5661,3701,2393,11300,SNR,H/F,23,1,2,0.1296,SOC,129.1,max_depth,33,min_depth,10,,
5662,3701,2393,11300,SNR,H/F,23,1,2,0.1296,SOC,56,max_depth,60,min_depth,33,,
5675,3705,2391,11305,SNR,PA,10,1,3,0.09,SOC,57.6,max_depth,20,min_depth,0,,
5676,3705,2391,11305,SNR,PA,10,1,3,0.09,SOC,26.4,max_depth,70,min_depth,20,,
5680,3706,2391,11305,SNR,PA,16,1,3,0.09,SOC,43.3,max_depth,20,min_depth,0,,
5681,3706,2391,11305,SNR,PA,16,1,3,0.09,SOC,24.6,max_depth,70,min_depth,20,,
5684,3707,2391,11305,SNR,PA,23,1,3,0.09,SOC,23.3,max_depth,70,min_depth,20,,
5687,3708,2391,11305,SNR,PA,23,1,3,0.09,SOC,23.3,max_depth,70,min_depth,20,,
5716,3722,2391,11305,SNR,PA,23,1,3,0.09,SOC,54.3,max_depth,20,min_depth,0,,
5717,3723,2391,11305,SNR,PA,23,1,3,0.09,SOC,59.4,max_depth,20,min_depth,0,,
5691,3709,2391,11305,SNR,PA,47,1,3,0.09,SOC,35.4,max_depth,20,min_depth,0,,
5692,3709,2391,11305,SNR,PA,47,1,3,0.09,SOC,25,max_depth,70,min_depth,20,,
5696,3710,2391,11305,SNR,PA,53,1,3,0.09,SOC,50.8,max_depth,20,min_depth,0,,
5697,3710,2391,11305,SNR,PA,53,1,3,0.09,SOC,18.8,max_depth,70,min_depth,20,,
5701,3711,2391,11305,SNR,,61,1,3,0.09,SOC,40.1,max_depth,20,min_depth,0,,
5702,3711,2391,11305,SNR,,61,1,3,0.09,SOC,37.6,max_depth,70,min_depth,20,,
5706,3712,2391,11305,SNR,PA,72,1,3,0.09,SOC,50.7,max_depth,20,min_depth,0,,
5707,3712,2391,11305,SNR,PA,72,1,3,0.09,SOC,28.5,max_depth,70,min_depth,20,,
5718,9413,2391,11305,SNR,PA,99,1,3,0.09,SOC,58.7,max_depth,20,min_depth,0,,
5719,9414,2391,11305,SNR,PA,99,1,3,0.09,SOC,45.2,max_depth,20,min_depth,0,,
5720,9415,2391,11305,SNR,PA,99,1,3,0.09,SOC,33.1,max_depth,70,min_depth,20,,
5721,9416,2391,11305,SNR,PA,99,1,3,0.09,SOC,31.2,max_depth,70,min_depth,20,,
5727,3730,2250,11319,SNR,H,21,1,30,0.157079633,SOC,26.2,max_depth,20,min_depth,0,,
5728,3730,2250,11319,SNR,H,21,1,10,0.157079633,SOC,8.4,max_depth,50,min_depth,20,,
5729,3730,2250,11319,SNR,H,21,1,10,0.157079633,SOC,8.6,max_depth,100,min_depth,50,,
5746,3742,13977,11321,SNR,F,13,4,15,0.25,SOC,35.86,max_depth,30,min_depth,0,,
5751,3743,2218,11321,SNR,F,13,4,15,0.25,SOC,28.14,max_depth,30,min_depth,0,,
5756,3744,2219,11321,SNR,F,13,4,15,0.25,SOC,23.83,max_depth,30,min_depth,0,,
5792,3756,2206,11323,SNR,,8,1,14,0.1256,soil_perC,1.95,max_depth,30,min_depth,0,,
5789,3755,2206,11323,SNR,,13,1,14,0.1256,soil_perC,2.1,max_depth,30,min_depth,0,,
5771,3749,2206,11323,SNR,,23,1,14,0.1256,soil_perC,1.64,max_depth,30,min_depth,0,,
5774,3750,2206,11323,SNR,,26,1,14,0.1256,soil_perC,2.5,max_depth,30,min_depth,0,,
5768,3748,2206,11323,SNR,,54,1,14,0.1256,soil_perC,1.64,max_depth,30,min_depth,0,,
5765,3747,2206,11323,SNR,,60,1,14,0.1256,soil_perC,1.98,max_depth,30,min_depth,0,,
5777,3751,2206,11323,SNR,,64,1,14,0.1256,soil_perC,1.96,max_depth,30,min_depth,0,,
5780,3752,2206,11323,SNR,,64,1,14,0.1256,soil_perC,1.78,max_depth,30,min_depth,0,,
5783,3753,2206,11323,SNR,,64,1,14,0.1256,soil_perC,2.31,max_depth,30,min_depth,0,,
5786,3754,2206,11323,SNR,,64,1,14,0.1256,soil_perC,2.3,max_depth,30,min_depth,0,,
5759,3745,2206,11323,SNR,,71,1,14,0.1256,soil_perC,1.92,max_depth,30,min_depth,0,,
5762,3746,2206,11323,SNR,,78,1,14,0.1256,soil_perC,1.37,max_depth,30,min_depth,0,,
5813,3757,3604,11346,SNR,F,1,1,12,0.0294,SOC,23.7,max_depth,10,min_depth,0,,
5812,3757,3604,11346,SNR,F,1,1,12,0.0294,SOC,14.3,max_depth,100,min_depth,20,,
5849,3758,3815,11346,SNR,F,2,1,12,0.0294,SOC,23.7,max_depth,10,min_depth,0,,
5848,3758,3815,11346,SNR,F,2,1,12,0.0294,SOC,16.8,max_depth,100,min_depth,20,,
5795,3759,3518,11346,SNR,F,4,1,12,0.0294,SOC,21.1,max_depth,10,min_depth,0,,
5794,3759,3518,11346,SNR,F,4,1,12,0.0294,SOC,21,max_depth,100,min_depth,20,,
5843,3760,3772,11346,SNR,F,7,1,12,0.0294,SOC,23.5,max_depth,10,min_depth,0,,
5842,3760,3772,11346,SNR,F,7,1,12,0.0294,SOC,14.9,max_depth,100,min_depth,20,,
5807,3761,3591,11346,SNR,F,12,1,12,0.0294,SOC,26,max_depth,10,min_depth,0,,
5806,3761,3591,11346,SNR,F,12,1,12,0.0294,SOC,20.6,max_depth,100,min_depth,20,,
5831,3762,3733,11346,SNR,F,14,1,12,0.0294,SOC,27,max_depth,10,min_depth,0,,
5830,3762,3733,11346,SNR,F,14,1,12,0.0294,SOC,23.3,max_depth,100,min_depth,20,,
5819,3763,3624,11346,SNR,F,22,1,12,0.0294,SOC,22.3,max_depth,10,min_depth,0,,
5818,3763,3624,11346,SNR,F,22,1,12,0.0294,SOC,21.5,max_depth,100,min_depth,20,,
5855,3764,3825,11346,SNR,F,27,1,12,0.0294,SOC,22.1,max_depth,10,min_depth,0,,
5854,3764,3825,11346,SNR,F,27,1,12,0.0294,SOC,28.7,max_depth,100,min_depth,20,,
5837,3765,3743,11346,SNR,F,36,1,12,0.0294,SOC,21,max_depth,10,min_depth,0,,
5836,3765,3743,11346,SNR,F,36,1,12,0.0294,SOC,19.1,max_depth,100,min_depth,20,,
5801,3766,3543,11346,SNR,F,52,1,12,0.0294,SOC,19.2,max_depth,10,min_depth,0,,
5800,3766,3543,11346,SNR,F,52,1,12,0.0294,SOC,23.2,max_depth,100,min_depth,20,,
5825,3767,3704,11346,SNR,F,72,1,12,0.0294,SOC,20.8,max_depth,10,min_depth,0,,
5824,3767,3704,11346,SNR,F,72,1,12,0.0294,SOC,16.1,max_depth,100,min_depth,20,,
5873,3772,2025,11366,SNR,H,2,1,4,,SOC,13.7,max_depth,25,min_depth,0,,
5861,3769,2025,11366,SNR,F,12,1,4,,SOC,22.2,max_depth,25,min_depth,0,,
5877,3773,2025,11366,SNR,H,14,1,4,,SOC,17.2,max_depth,25,min_depth,0,,
5897,3778,2025,11366,SNR,F,14,1,4,,SOC,17.8,max_depth,25,min_depth,0,,
5901,3779,2025,11366,SNR,F,26,1,4,,SOC,17.2,max_depth,25,min_depth,0,,
5885,3775,2025,11366,SNR,H,31,1,4,,SOC,11.6,max_depth,25,min_depth,0,,
5905,3780,2025,11366,SNR,F,48,1,4,,SOC,26.8,max_depth,25,min_depth,0,,
5865,3770,2025,11366,SNR,F,53,1,4,,SOC,12,max_depth,25,min_depth,0,,
5881,3774,2025,11366,SNR,H,58,1,4,,SOC,9.3,max_depth,25,min_depth,0,,
5893,3777,2025,11366,SNR,F,67,1,4,,SOC,8.8,max_depth,25,min_depth,0,,
5869,3771,2025,11366,SNR,F,93,1,4,,SOC,10.3,max_depth,25,min_depth,0,,
5889,3776,2025,11366,SNR,H,95,1,4,,SOC,25.2,max_depth,25,min_depth,0,,
12476,3855,3902,11447,PA,PA,0,1,10,0.375,SOC,69.2,max_depth,25,min_depth,0,,
12477,3855,3902,11447,PA,PA,0,1,10,0.375,SOC,42,max_depth,50,min_depth,25,,
12486,3860,3904,11447,PA,PA,0,1,1,0.375,SOC,30.7,max_depth,25,min_depth,0,,
12487,3860,3904,11447,PA,PA,0,1,1,0.375,SOC,17.9,max_depth,50,min_depth,25,,
12490,3863,3905,11447,PA,PA,0,1,7,0.375,SOC,48.5,max_depth,25,min_depth,0,,
12491,3864,3905,11447,C,C,0,1,7,0.375,SOC,45.7,max_depth,25,min_depth,0,,
12492,3865,3905,11447,PA,,0,1,7,0.375,SOC,71.2,max_depth,25,min_depth,0,,
12488,3861,3905,11447,SNR,H,11,1,7,0.375,SOC,55.8,max_depth,25,min_depth,0,,
12470,3852,3902,11447,SNR,C,23,1,10,0.375,SOC,65,max_depth,25,min_depth,0,,
12471,3852,3902,11447,SNR,C,23,1,10,0.375,SOC,23.8,max_depth,50,min_depth,25,,
12480,3857,3904,11447,SNR,C,26,1,1,0.375,SOC,41.3,max_depth,25,min_depth,0,,
12481,3857,3904,11447,SNR,C,26,1,1,0.375,SOC,33.1,max_depth,50,min_depth,25,,
12489,3862,3905,11447,SNR,C,35,1,7,0.375,SOC,76.8,max_depth,25,min_depth,0,,
12472,3853,3902,11447,SNR,C,40,1,10,0.375,SOC,73,max_depth,25,min_depth,0,,
12473,3853,3902,11447,SNR,C,40,1,10,0.375,SOC,36.3,max_depth,50,min_depth,25,,
12482,3858,3904,11447,SNR,PA,40,1,1,0.375,SOC,64.7,max_depth,25,min_depth,0,,
12483,3858,3904,11447,SNR,PA,40,1,1,0.375,SOC,32.8,max_depth,50,min_depth,25,,
12474,3854,3902,11447,SNR,C,43,1,10,0.375,SOC,82.1,max_depth,25,min_depth,0,,
12475,3854,3902,11447,SNR,C,43,1,10,0.375,SOC,43.9,max_depth,50,min_depth,25,,
12484,3859,3904,11447,SNR,C,55,1,1,0.375,SOC,78.7,max_depth,25,min_depth,0,,
12485,3859,3904,11447,SNR,C,55,1,1,0.375,SOC,63.5,max_depth,50,min_depth,25,,
12478,3856,3904,11447,SNR,C,100,1,1,0.375,SOC,82.2,max_depth,25,min_depth,0,,
12479,3856,3904,11447,SNR,C,100,1,1,0.375,SOC,72,max_depth,50,min_depth,25,,
12493,3866,3902,11448,PA,PA,0,1,30,,SOC,103.1,max_depth,50,min_depth,0,,
12500,3873,3904,11448,C,C,0,1,1,,SOC,47.3,max_depth,50,min_depth,0,,
12504,3877,3905,11448,C,C,0,1,30,,SOC,47.3,max_depth,25,min_depth,0,,
12505,3878,3905,11448,PA,PA,0,1,30,,SOC,72.1,max_depth,25,min_depth,0,,
12494,3867,3902,11448,SNR,C/PA,10,1,30,,SOC,72.3,max_depth,50,min_depth,0,,
12506,3879,3905,11448,SNR,C/PA,12,1,30,,SOC,55.5,max_depth,25,min_depth,0,,
12495,3868,3902,11448,SNR,C/PA,19,1,30,,SOC,59.8,max_depth,50,min_depth,0,,
12496,3869,3902,11448,SNR,C/PA,24,1,30,,SOC,66.8,max_depth,50,min_depth,0,,
12501,3874,3904,11448,SNR,C,25,1,1,,SOC,73.6,max_depth,50,min_depth,0,,
12507,3880,3905,11448,SNR,C/PA,36,1,30,,SOC,77.3,max_depth,25,min_depth,0,,
12502,3875,3904,11448,SNR,C,39,1,1,,SOC,97.4,max_depth,50,min_depth,0,,
12497,3870,3902,11448,SNR,C/PA,40,1,30,,SOC,84.4,max_depth,50,min_depth,0,,
12498,3871,3902,11448,SNR,C/PA,45,1,30,,SOC,95.7,max_depth,50,min_depth,0,,
12508,3881,3905,11448,SNR,C/PA,51,1,30,,SOC,90.6,max_depth,25,min_depth,0,,
12499,3872,3902,11448,SNR,C/PA,52,1,30,,SOC,87.5,max_depth,50,min_depth,0,,
12503,3876,3904,11448,SNR,C,54,1,1,,SOC,143.9,max_depth,50,min_depth,0,,
12509,3882,3906,11449,SC,SC,0,1,12,0.0144,soil_perC,5.8,max_depth,20,min_depth,0,,
12510,3883,3906,11449,SNR,SC,5,1,12,0.0144,soil_perC,4.5,max_depth,20,min_depth,0,,
12511,3884,3906,11449,SNR,SC,6,1,12,0.0144,soil_perC,4.9,max_depth,20,min_depth,0,,
12512,3885,3906,11449,SNR,SC,10,1,12,0.0144,soil_perC,3.5,max_depth,20,min_depth,0,,
12513,3886,3906,11449,SNR,SC,15,1,12,0.0144,soil_perC,4.4,max_depth,20,min_depth,0,,
12514,3887,3906,11449,SNR,SC,20,1,12,0.0144,soil_perC,4.6,max_depth,20,min_depth,0,,
12515,3888,3906,11449,SNR,SC,25,1,12,0.0144,soil_perC,4.9,max_depth,20,min_depth,0,,
12516,3889,3906,11449,SNR,SC,50,1,12,0.0144,soil_perC,5.2,max_depth,20,min_depth,0,,
12517,3890,3907,11450,SC/PA,SC/PA,0,1,9,0.36,SOM_per,7.1,max_depth,10,min_depth,0,bulk_density,0.6
12518,3890,3907,11450,SC/PA,SC/PA,0,1,9,0.36,SOM_per,3.6,max_depth,20,min_depth,10,bulk_density,0.7
12519,3890,3907,11450,SC/PA,SC/PA,0,1,9,0.36,SOM_per,2.5,max_depth,30,min_depth,20,bulk_density,0.7
12520,3891,3907,11450,SNR,SC/PA,8,1,9,0.36,SOM_per,9.8,max_depth,10,min_depth,0,bulk_density,0.5
12521,3891,3907,11450,SNR,SC/PA,8,1,9,0.36,SOM_per,4.5,max_depth,20,min_depth,10,bulk_density,0.6
12522,3891,3907,11450,SNR,SC/PA,8,1,9,0.36,SOM_per,2.8,max_depth,30,min_depth,20,bulk_density,0.7
12523,3892,3907,11450,SNR,PA,16,1,9,0.36,SOM_per,6.4,max_depth,10,min_depth,0,bulk_density,0.6
12524,3892,3907,11450,SNR,PA,16,1,9,0.36,SOM_per,3.5,max_depth,20,min_depth,10,bulk_density,0.7
12525,3892,3907,11450,SNR,PA,16,1,9,0.36,SOM_per,2.9,max_depth,30,min_depth,20,bulk_density,0.8
12526,3893,3907,11450,SNR,C,31,1,9,0.36,SOM_per,7.1,max_depth,10,min_depth,0,bulk_density,0.6
12527,3893,3907,11450,SNR,C,31,1,9,0.36,SOM_per,3.6,max_depth,20,min_depth,10,bulk_density,0.6
12528,3893,3907,11450,SNR,C,31,1,9,0.36,SOM_per,2.6,max_depth,30,min_depth,20,bulk_density,0.7
12588,7149,5574,11480,SNR,,14,1,,0.005625,SOC,20.16,max_depth,70,min_depth,0,,
12582,7146,5572,11480,SNR,,25,1,,0.005625,SOC,28.43,max_depth,70,min_depth,0,,
12580,7145,5572,11480,SNR,,53,1,,0.0625,SOC,97.17,max_depth,70,min_depth,0,,
12578,7144,5572,11480,SNR,,63,1,,0.0625,SOC,25.78,max_depth,70,min_depth,0,,
12586,7147,5574,11480,SNR,,63,1,,0.0625,SOC,14.2,max_depth,70,min_depth,0,,
12584,7148,5573,11480,SNR,,68,1,,0.09,SOC,35.99,max_depth,70,min_depth,0,,
12917,8810,13974,11500,SNR,C,12,1,30,,soil_perC,0.57,max_depth,10,min_depth,0,,
12919,8810,13974,11500,SNR,C,12,1,30,,soil_perC,0.46,max_depth,20,min_depth,10,,
12918,8811,13974,11500,SNR,C,12,1,30,,soil_perC,0.54,max_depth,10,min_depth,0,,
12920,8811,13974,11500,SNR,C,12,1,30,,soil_perC,0.47,max_depth,20,min_depth,10,,
12927,8813,13976,11503,SNR,D,10,3,,0.01,SOC,29.8,max_depth,10,min_depth,0,,
12928,8814,13976,11503,SNR,D,25,3,,0.01,SOC,32,max_depth,10,min_depth,0,,
12929,8814,13976,11503,SNR,D,33,3,,0.01,SOC,32,max_depth,10,min_depth,0,,
